model,task,precision,perturbation_mode,layer,h,A_uniform,p_active,V_norm,V_align,p_clip,jump_mean,jump_median,jump_zero_frac,jump_one_frac,jump_ge2_frac,relative_disp_layer
roberta-large,sst-5,int4,dense,lm_head.dense.weight,1e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,lm_head.decoder.weight,1e-08,1.0,0.0,0.0,nan,0.09210526315789473,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.0.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.0.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.0.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.03654970760233918,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.0.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.0.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02046783625730994,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.0.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03216374269005848,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.1.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.1.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.1.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.1.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.1.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03508771929824561,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.1.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.2.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.04093567251461988,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.2.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.017543859649122806,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.2.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.2.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.2.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03508771929824561,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.2.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.3.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.3.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.3.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.03508771929824561,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.3.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.3.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.3.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.4.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.03508771929824561,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.4.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.4.attention.self.value.weight,3e-08,66888326.7527067,0.0013477704678362572,7852.541884598436,0.03519380893965615,0.03216374269005848,0.0013477704678362572,0.0,0.9986522295321637,0.0013477704678362572,0.0,0.010128228172273341
roberta-large,sst-5,int4,dense,roberta.encoder.layer.4.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.014619883040935672,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.4.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.038011695906432746,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.4.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.033625730994152045,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.5.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.5.attention.self.key.weight,3e-08,79026030.30312216,0.0013934576023391812,8685.719455393972,0.035425901508558455,0.019005847953216373,0.0013934576023391812,0.0,0.9986065423976608,0.0013934576023391812,0.0,0.009510651021639647
roberta-large,sst-5,int4,dense,roberta.encoder.layer.5.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.5.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.5.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03216374269005848,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.5.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.6.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.01608187134502924,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.6.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.6.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.03654970760233918,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.6.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.6.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.6.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.7.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.7.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.7.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.017543859649122806,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.7.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.7.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.7.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.8.attention.self.query.weight,3e-08,109022437.90651865,0.0014163011695906432,10281.718536397331,0.03262806746130519,0.024853801169590642,0.0014163011695906432,0.0,0.9985836988304093,0.0014163011695906432,0.0,0.009053771244444644
roberta-large,sst-5,int4,dense,roberta.encoder.layer.8.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.8.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.8.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.8.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.8.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.011695906432748537,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.9.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.9.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.9.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.03654970760233918,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.9.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03654970760233918,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.9.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.9.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.10.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.10.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.10.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.10.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.10.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.10.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.11.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.11.attention.self.key.weight,3e-08,126997376.69092235,0.0013706140350877192,10914.951901553426,0.0339367977212995,0.027777777777777776,0.0013706140350877192,0.0,0.9986293859649122,0.0013706140350877192,0.0,0.009745327668298968
roberta-large,sst-5,int4,dense,roberta.encoder.layer.11.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.11.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.11.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02046783625730994,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.11.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.12.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.12.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.12.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.12.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.12.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02046783625730994,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.12.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02046783625730994,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.13.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.13.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.03216374269005848,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.13.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.13.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.13.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.13.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.14.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.03216374269005848,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.14.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.14.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.14.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03654970760233918,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.14.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.14.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.15.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.15.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.01608187134502924,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.15.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.04239766081871345,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.15.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03216374269005848,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.15.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.15.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02046783625730994,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.16.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.16.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.16.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.16.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02046783625730994,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.16.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.16.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.17.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.17.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.17.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.17.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03508771929824561,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.17.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.17.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.18.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.18.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.18.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.03216374269005848,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.18.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.03508771929824561,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.18.intermediate.dense.weight,3e-08,64656727.95139544,0.0013706140350877192,7795.0592070963085,0.032010648762337855,0.02631578947368421,0.0013706140350877192,0.0,0.9986293859649122,0.0013706140350877192,0.0,0.008311263719309372
roberta-large,sst-5,int4,dense,roberta.encoder.layer.18.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02046783625730994,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.19.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.03070175438596491,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.19.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.011695906432748537,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.19.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.033625730994152045,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.19.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.19.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.19.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.20.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.20.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.20.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.03216374269005848,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.20.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.20.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.20.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.21.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.013157894736842105,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.21.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.21.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.21.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.033625730994152045,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.21.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.023391812865497075,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.21.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.017543859649122806,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.22.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.22.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.22.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.017543859649122806,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.22.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.021929824561403508,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.22.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.22.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.033625730994152045,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.23.attention.self.query.weight,3e-08,1.0,0.0,0.0,nan,0.019005847953216373,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.23.attention.self.key.weight,3e-08,1.0,0.0,0.0,nan,0.03654970760233918,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.23.attention.self.value.weight,3e-08,1.0,0.0,0.0,nan,0.033625730994152045,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.23.attention.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.024853801169590642,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.23.intermediate.dense.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,roberta.encoder.layer.23.output.dense.weight,3e-08,1.0,0.0,0.0,nan,0.038011695906432746,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int4,dense,lm_head.dense.weight,3e-08,1.0,0.0,0.0,nan,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0
